id,text,entities,relations
13026,"However, for the first time, TAG has observed COLDRIVER campaigns targeting the military of multiple Eastern European countries, as well as a NATO Centre of Excellence.","[{'end_offset': 56, 'id': 48860, 'label': 'campaign', 'start_offset': 46}, {'end_offset': 89, 'id': 48861, 'label': 'identity', 'start_offset': 80}, {'end_offset': 167, 'id': 48862, 'label': 'identity', 'start_offset': 142}, {'end_offset': 117, 'id': 48863, 'label': 'location', 'start_offset': 101}]","[{'from_id': 48861, 'id': 482, 'to_id': 48863, 'type': 'located-at'}, {'from_id': 48860, 'id': 484, 'to_id': 48862, 'type': 'targets'}, {'from_id': 48860, 'id': 483, 'to_id': 48861, 'type': 'targets'}]"
3736,Timeline for VMware Vulnerabilities CVE-2022-22954 in the Wild Direct Downloads Mirai/Gafgyt Dropper Scripts or Variants Webshells Perl Shellbot Base64 Injections SSH Key Targeting CVE-2022-22960 in the Wild Conclusion Indicators of Compromise,"[{'end_offset': 50, 'id': 49545, 'label': 'vulnerability', 'start_offset': 13}, {'end_offset': 85, 'id': 49546, 'label': 'malware', 'start_offset': 80}, {'end_offset': 100, 'id': 49547, 'label': 'malware', 'start_offset': 86}, {'end_offset': 195, 'id': 49548, 'label': 'vulnerability', 'start_offset': 181}]","[{'from_id': 49546, 'id': 827, 'to_id': 49547, 'type': 'related-to'}, {'from_id': 49546, 'id': 828, 'to_id': 49545, 'type': 'exploits'}, {'from_id': 49546, 'id': 829, 'to_id': 49548, 'type': 'exploits'}]"
1254," DragonOK has previously targeted Japanese high-tech and manufacturing firms, but we’ve identified a new backdoor malware, named “FormerFirstRAT,” deployed by these attackers.","[{'end_offset': 9, 'id': 3828, 'label': 'threat-actor', 'start_offset': 1}, {'end_offset': 144, 'id': 3832, 'label': 'malware', 'start_offset': 130}, {'end_offset': 76, 'id': 44952, 'label': 'identity', 'start_offset': 34}]","[{'from_id': 3832, 'id': 198, 'to_id': 3828, 'type': 'authored-by'}, {'from_id': 3828, 'id': 197, 'to_id': 44952, 'type': 'targets'}]"
2801,"While the initial attack vector for these attacks is unknown, it is certain that the spread of the ransomware occurs through active exploitation of the ETERNALBLUE vulnerability (CVE-2017-0144) in Microsoft Windows.","[{'end_offset': 192, 'id': 48017, 'label': 'vulnerability', 'start_offset': 179}, {'end_offset': 214, 'id': 48018, 'label': 'SOFTWARE', 'start_offset': 197}, {'end_offset': 163, 'id': 8563, 'label': 'vulnerability', 'start_offset': 152}]","[{'from_id': 48018, 'id': 371, 'to_id': 48017, 'type': 'has'}, {'from_id': 8563, 'id': 373, 'to_id': 48017, 'type': 'related-to'}]"
2613," Although the commodity malware RedLine Stealer has been implicated for credential harvesting in some attacks, it’s unclear if this is first- or third-party, and it cannot be used as a definitive indicator of Lapsus$-specific activity.","[{'end_offset': 47, 'id': 45617, 'label': 'malware', 'start_offset': 32}, {'end_offset': 93, 'id': 45618, 'label': 'attack-pattern', 'start_offset': 72}, {'end_offset': 216, 'id': 45619, 'label': 'threat-actor', 'start_offset': 209}]","[{'from_id': 45618, 'id': 109, 'to_id': 45617, 'type': 'delivers'}]"
1283, Figure 7. Relationship between five additional backdoors used by DragonOK and their C2 servers in this campaign.,"[{'end_offset': 74, 'id': 46655, 'label': 'threat-actor', 'start_offset': 66}, {'end_offset': 95, 'id': 46656, 'label': 'Infrastucture', 'start_offset': 85}]","[{'from_id': 46655, 'id': 208, 'to_id': 46656, 'type': 'uses'}]"
13651,We first noticed the campaign from a large group of email domains used in phishing attempts.,"[{'end_offset': 82, 'id': 51739, 'label': 'attack-pattern', 'start_offset': 74}, {'end_offset': 29, 'id': 51738, 'label': 'campaign', 'start_offset': 21}]","[{'from_id': 51738, 'id': 1149, 'to_id': 51739, 'type': 'uses'}]"
3336,The main script used to manipulate traffic with WinDivert     Potential links with the Winnti group,"[{'end_offset': 99, 'id': 48944, 'label': 'threat-actor', 'start_offset': 87}, {'end_offset': 57, 'id': 48943, 'label': 'tools', 'start_offset': 48}]","[{'from_id': 48944, 'id': 505, 'to_id': 48943, 'type': 'uses'}]"
3465,"Here’s a summary of Blackgear’s latest campaign:  Use a decoy document or fake installer file, sent via spam email to lure a potential victim into clicking it.","[{'end_offset': 47, 'id': 49260, 'label': 'campaign', 'start_offset': 20}, {'end_offset': 114, 'id': 49262, 'label': 'attack-pattern', 'start_offset': 104}, {'end_offset': 93, 'id': 49261, 'label': 'attack-pattern', 'start_offset': 56}]","[{'from_id': 49260, 'id': 771, 'to_id': 49261, 'type': 'uses'}, {'from_id': 49260, 'id': 772, 'to_id': 49262, 'type': 'uses'}]"
13657,The attackers use cloud-based email distribution services like SendGrid to deliver emails with a clickable link that redirects targets to a fake Office 365 page.,"[{'end_offset': 13, 'id': 51745, 'label': 'threat-actor', 'start_offset': 4}, {'end_offset': 71, 'id': 51746, 'label': 'tools', 'start_offset': 63}]","[{'from_id': 51745, 'id': 1151, 'to_id': 51746, 'type': 'uses'}]"
1850,"After disabling the security products, the actors behind AvosLocker again tried to transfer other tools, namely Mimikatz and Impacket.","[{'end_offset': 120, 'id': 46979, 'label': 'tools', 'start_offset': 112}, {'end_offset': 67, 'id': 46978, 'label': 'malware', 'start_offset': 57}, {'end_offset': 133, 'id': 46980, 'label': 'tools', 'start_offset': 125}]","[{'from_id': 46978, 'id': 280, 'to_id': 46979, 'type': 'downloads'}, {'from_id': 46978, 'id': 281, 'to_id': 46980, 'type': 'downloads'}]"
13552,"Taken together, this led us to believe that Water Pamola places orders with this embedded XSS script across many targeted online shops.","[{'end_offset': 56, 'id': 51628, 'label': 'campaign', 'start_offset': 44}, {'end_offset': 93, 'id': 42261, 'label': 'attack-pattern', 'start_offset': 90}]","[{'from_id': 51628, 'id': 1118, 'to_id': 42261, 'type': 'uses'}]"
1373,"Stage1.exe purports to be ransomware, as it overwrites the target’s master boot record with 512 bytes and upon reboot displays the following ransom note:  Stage2.exe is a beaconing implant that performs an HTTPS connection to download a JPG file hosted on Discord’s content delivery network (CDN).","[{'end_offset': 165, 'id': 46706, 'label': 'FILEPATH', 'start_offset': 155}, {'end_offset': 296, 'id': 46707, 'label': 'Infrastucture', 'start_offset': 256}, {'end_offset': 10, 'id': 46705, 'label': 'FILEPATH', 'start_offset': 0}]","[{'from_id': 46706, 'id': 213, 'to_id': 46707, 'type': 'beacons-to'}]"
5482,"hayat22, supposedly a female student, engaged in an online romance with a target whose handle was love, describing himself as living in South Asia working in garments manufacturing and wholesaling.","[{'end_offset': 7, 'id': 51475, 'label': 'identity', 'start_offset': 0}, {'end_offset': 146, 'id': 51476, 'label': 'location', 'start_offset': 136}, {'end_offset': 102, 'id': 51482, 'label': 'identity', 'start_offset': 98}]","[{'from_id': 51475, 'id': 1099, 'to_id': 51476, 'type': 'located-at'}]"
3412,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  bf4f50979b7b29f2b6d192630b8d7b76adb9cb65157a1c70924a47bf519c4edd  test.exe,"[{'end_offset': 11, 'id': 10293, 'label': 'malware', 'start_offset': 0}, {'end_offset': 110, 'id': 10294, 'label': 'hash', 'start_offset': 46}, {'end_offset': 44, 'id': 49094, 'label': 'malware', 'start_offset': 20}, {'end_offset': 120, 'id': 49095, 'label': 'FILEPATH', 'start_offset': 112}]","[{'from_id': 10293, 'id': 689, 'to_id': 49094, 'type': 'duplicate-of'}, {'from_id': 49095, 'id': 690, 'to_id': 10294, 'type': 'duplicate-of'}, {'from_id': 49095, 'id': 691, 'to_id': 49094, 'type': 'indicates'}, {'from_id': 10294, 'id': 692, 'to_id': 49094, 'type': 'indicates'}]"
5279,"Cyclops Blink, an advanced modular botnet that is reportedly linked to the Sandworm or Voodoo Bear advanced persistent threat (APT) group, has recently been used to target WatchGuard Firebox devices according to an analysis performed by the UK’s National Cyber Security Centre (NCSC).","[{'end_offset': 13, 'id': 51322, 'label': 'malware', 'start_offset': 0}, {'end_offset': 98, 'id': 51324, 'label': 'threat-actor', 'start_offset': 87}, {'end_offset': 83, 'id': 51323, 'label': 'threat-actor', 'start_offset': 75}, {'end_offset': 283, 'id': 51325, 'label': 'identity', 'start_offset': 241}]","[{'from_id': 51324, 'id': 1078, 'to_id': 51323, 'type': 'duplicate-of'}, {'from_id': 51322, 'id': 1079, 'to_id': 51323, 'type': 'related-to'}]"
1543," Sofacy Group has been associated with many attacks against targets around the world, including the International Olympic Committee (IOC) in 2018, the World Anti-Doping Agency in 2016, the Dutch Safety Board in 2015, and German, French, Ukrainian, and Dutch political and military targets throughout 2014 through 2018.","[{'end_offset': 227, 'id': 46818, 'label': 'location', 'start_offset': 221}, {'end_offset': 235, 'id': 46819, 'label': 'location', 'start_offset': 229}, {'end_offset': 246, 'id': 46820, 'label': 'location', 'start_offset': 237}, {'end_offset': 175, 'id': 46822, 'label': 'identity', 'start_offset': 151}, {'end_offset': 137, 'id': 46812, 'label': 'identity', 'start_offset': 100}, {'end_offset': 145, 'id': 46813, 'label': 'TIME', 'start_offset': 141}, {'end_offset': 304, 'id': 46814, 'label': 'TIME', 'start_offset': 300}, {'end_offset': 183, 'id': 46816, 'label': 'TIME', 'start_offset': 179}, {'end_offset': 257, 'id': 46821, 'label': 'location', 'start_offset': 252}, {'end_offset': 207, 'id': 46823, 'label': 'identity', 'start_offset': 189}, {'end_offset': 288, 'id': 46824, 'label': 'identity', 'start_offset': 258}, {'end_offset': 13, 'id': 46811, 'label': 'threat-actor', 'start_offset': 1}, {'end_offset': 317, 'id': 46815, 'label': 'TIME', 'start_offset': 313}, {'end_offset': 215, 'id': 46817, 'label': 'TIME', 'start_offset': 211}]","[{'from_id': 46811, 'id': 231, 'to_id': 46812, 'type': 'targets'}, {'from_id': 46811, 'id': 232, 'to_id': 46822, 'type': 'targets'}, {'from_id': 46811, 'id': 233, 'to_id': 46823, 'type': 'targets'}, {'from_id': 46811, 'id': 234, 'to_id': 46824, 'type': 'targets'}, {'from_id': 46824, 'id': 236, 'to_id': 46818, 'type': 'located-at'}, {'from_id': 46824, 'id': 237, 'to_id': 46819, 'type': 'located-at'}, {'from_id': 46824, 'id': 238, 'to_id': 46820, 'type': 'located-at'}, {'from_id': 46824, 'id': 239, 'to_id': 46821, 'type': 'located-at'}]"
13595,The plugin has been designed to drop multiple PHP web shell files on the server.,"[{'end_offset': 79, 'id': 51684, 'label': 'Infrastucture', 'start_offset': 73}, {'end_offset': 59, 'id': 42379, 'label': 'attack-pattern', 'start_offset': 50}]","[{'from_id': 42379, 'id': 1132, 'to_id': 51684, 'type': 'targets'}]"
2368,"We have uncovered a cyberespionage campaign being perpetrated by Earth Baku, an advanced persistent threat (APT) group with a known history of carrying out cyberattacks under the alias APT41.","[{'end_offset': 190, 'id': 47423, 'label': 'threat-actor', 'start_offset': 185}, {'end_offset': 75, 'id': 47424, 'label': 'threat-actor', 'start_offset': 65}]","[{'from_id': 47424, 'id': 321, 'to_id': 47423, 'type': 'duplicate-of'}]"
14267,"Based on the analysis of samples that were last seen in the wild in March 2018, the Maikspy variant (detected by Trend Micro as AndroidOS_MaikSpy.HRX) that runs on Android poses as Virtual Girlfriend to lure users into visiting the attackers’ malicious domain.","[{'end_offset': 149, 'id': 48487, 'label': 'malware', 'start_offset': 128}, {'end_offset': 172, 'id': 48488, 'label': 'SOFTWARE', 'start_offset': 164}, {'end_offset': 124, 'id': 48486, 'label': 'identity', 'start_offset': 113}, {'end_offset': 200, 'id': 48489, 'label': 'SOFTWARE', 'start_offset': 181}, {'end_offset': 78, 'id': 48484, 'label': 'TIME', 'start_offset': 68}, {'end_offset': 92, 'id': 48485, 'label': 'malware', 'start_offset': 84}]","[{'from_id': 48487, 'id': 429, 'to_id': 48489, 'type': 'related-to'}, {'from_id': 48484, 'id': 430, 'to_id': 48485, 'type': 'related-to'}, {'from_id': 48485, 'id': 431, 'to_id': 48487, 'type': 'related-to'}, {'from_id': 48487, 'id': 432, 'to_id': 48488, 'type': 'targets'}]"
13546,This script is likely activated by exploiting a cross-site scripting (XSS) vulnerability in the said store’s administration portal.,"[{'end_offset': 130, 'id': 51622, 'label': 'SOFTWARE', 'start_offset': 101}, {'end_offset': 11, 'id': 51623, 'label': 'malware', 'start_offset': 5}, {'end_offset': 74, 'id': 51621, 'label': 'attack-pattern', 'start_offset': 48}]","[{'from_id': 51623, 'id': 1115, 'to_id': 51622, 'type': 'targets'}, {'from_id': 51623, 'id': 1116, 'to_id': 51621, 'type': 'uses'}]"
2598," Apart from Argentinian eCommerce provider Mercado Libre / Mercado Pago, subsequent victimology has departed South America and pivoted to focus on the high-tech sector.  Recent public victims have included:  It should be understood that in addition there are likely any number of other victims, targeted by attacks not known in the public sphere.","[{'end_offset': 23, 'id': 45606, 'label': 'location', 'start_offset': 12}, {'end_offset': 56, 'id': 45608, 'label': 'identity', 'start_offset': 43}, {'end_offset': 71, 'id': 45609, 'label': 'identity', 'start_offset': 59}, {'end_offset': 122, 'id': 45610, 'label': 'location', 'start_offset': 109}]","[{'from_id': 45608, 'id': 357, 'to_id': 45606, 'type': 'located-at'}, {'from_id': 45609, 'id': 358, 'to_id': 45606, 'type': 'located-at'}, {'from_id': 45609, 'id': 359, 'to_id': 45608, 'type': 'related-to'}]"
357," As Heartbleed allows the attacker to scrape memory from the vulnerable device, they can retrieve significant amounts of secret information.","[{'end_offset': 51, 'id': 44716, 'label': 'attack-pattern', 'start_offset': 38}, {'end_offset': 14, 'id': 44715, 'label': 'vulnerability', 'start_offset': 4}]","[{'from_id': 44715, 'id': 153, 'to_id': 44716, 'type': 'targets'}]"
204," On Feb. 18, both the United States and the United Kingdom attributed these DDoS attacks to Russia’s Main Intelligence Directorate (GRU).  Over the past week, Ukraine has continued to observe a relatively constant flow of DDoS attacks targeting its government and financial institutions.","[{'end_offset': 35, 'id': 44621, 'label': 'identity', 'start_offset': 22}, {'end_offset': 11, 'id': 44622, 'label': 'TIME', 'start_offset': 4}, {'end_offset': 58, 'id': 44623, 'label': 'identity', 'start_offset': 44}, {'end_offset': 80, 'id': 44624, 'label': 'attack-pattern', 'start_offset': 76}, {'end_offset': 136, 'id': 44625, 'label': 'threat-actor', 'start_offset': 92}, {'end_offset': 166, 'id': 44626, 'label': 'identity', 'start_offset': 159}, {'end_offset': 234, 'id': 44627, 'label': 'attack-pattern', 'start_offset': 222}, {'end_offset': 286, 'id': 44628, 'label': 'identity', 'start_offset': 249}]","[{'from_id': 44624, 'id': 4, 'to_id': 44625, 'type': 'attributed-to'}, {'from_id': 44627, 'id': 131, 'to_id': 44628, 'type': 'targets'}]"
3374,Silverlight_ins.exe  BIOPASS RAT Loader,"[{'end_offset': 32, 'id': 10218, 'label': 'malware', 'start_offset': 21}, {'end_offset': 19, 'id': 49020, 'label': 'FILEPATH', 'start_offset': 0}]","[{'from_id': 49020, 'id': 557, 'to_id': 10218, 'type': 'indicates'}]"
5063,"Ghostwriter actors have quickly adopted this new technique, combining it with a previously observed technique, hosting credential phishing landing pages on compromised sites.","[{'end_offset': 173, 'id': 51170, 'label': 'attack-pattern', 'start_offset': 111}, {'end_offset': 11, 'id': 51169, 'label': 'threat-actor', 'start_offset': 0}]","[{'from_id': 51169, 'id': 1066, 'to_id': 51170, 'type': 'uses'}]"
4367,Trend Micro™ Deep Discovery™ Email Inspector – Defends users through a combination of real-time scanning and advanced analysis techniques for known and unknown attacks.    Indicators of Compromise Hashes of the malicious encrypted documents:      SHA256  Detection name  dacf7868a71440a7d7d8797caca1aa29b7780801e6f3b3bc33123f16989354b2  Trojan.W97M.CONFUCIUS.A  0f6bcbdf4d192f8273887f9858819dd4690397a92fb28a60bb731c873c438e07  Trojan.W97M.CONFUCIUS.B,"[{'end_offset': 451, 'id': 50153, 'label': 'malware', 'start_offset': 428}, {'end_offset': 28, 'id': 50149, 'label': 'SOFTWARE', 'start_offset': 0}, {'end_offset': 335, 'id': 50150, 'label': 'hash', 'start_offset': 271}, {'end_offset': 360, 'id': 50151, 'label': 'malware', 'start_offset': 337}, {'end_offset': 426, 'id': 50152, 'label': 'hash', 'start_offset': 362}]","[{'from_id': 50150, 'id': 920, 'to_id': 50151, 'type': 'indicates'}, {'from_id': 50152, 'id': 921, 'to_id': 50153, 'type': 'indicates'}]"
14297,Infection chain of Maikspy Windows variant  Figure 8.,"[{'end_offset': 27, 'id': 48503, 'label': 'malware', 'start_offset': 19}, {'end_offset': 35, 'id': 48504, 'label': 'SOFTWARE', 'start_offset': 27}]","[{'from_id': 48503, 'id': 434, 'to_id': 48504, 'type': 'targets'}]"
1266, Four of the five Sysget variants included a form of decoy document to trick users into believing they had opened a legitimate file rather than malware.,"[{'end_offset': 24, 'id': 46642, 'label': 'malware', 'start_offset': 18}, {'end_offset': 67, 'id': 44958, 'label': 'attack-pattern', 'start_offset': 53}]","[{'from_id': 46642, 'id': 204, 'to_id': 44958, 'type': 'uses'}]"
